Serial No.,TICKET MEDIO,GASTO MENSAL,SCORE SERASA
8827,3464,5444,84
8828,145,5558,48
8829,1293,3019,41
8830,3442,12345,39
8831,4612,3070,70
8832,346,7950,45
8833,3319,8203,21
8834,4425,16398,81
8835,891,14889,20
8836,736,15914,50
8837,3875,1244,13
8838,2521,4014,73
8839,4933,19814,96
8840,1188,11371,8
8841,4283,14036,17
8842,3259,675,12
8843,812,17449,16
8844,4796,3717,86
8845,3744,15606,24
8846,3990,14196,53
8847,2686,10086,15
8848,4409,6302,23
8849,2208,7534,94
8850,4893,16763,74
8851,3714,9912,22
8852,1342,17831,40
8853,2159,9276,85
8854,3586,11554,32
8855,4432,10312,41
8856,3910,11899,47
8857,4000,15463,17
8858,2705,11268,62
8859,4842,1031,77
8860,3134,18115,91
8861,4668,18581,10
8862,4307,18429,23
8863,4151,11857,60
8864,3463,1937,63
8865,4121,6002,35
8866,1945,8108,82
8867,482,6066,76
8868,4212,9308,96
8869,4688,4514,52
8870,3910,19140,82
8871,1996,14113,46
8872,1609,7899,51
8873,4312,1431,95
8874,1678,19213,78
8875,979,17277,56
8876,2262,2965,74
8877,1672,16123,22
8878,1748,14508,58
8879,4839,9317,68
8880,1459,6488,55
8881,4531,8009,85
8882,3069,13349,41
8883,4060,11571,17
8884,3911,14581,70
8885,4342,13728,32
8886,4317,12114,2
8887,180,10801,27
8888,2832,3281,0
8889,2809,10583,62
8890,2522,11874,46
8891,3741,2139,36
8892,4699,14338,85
8893,767,9473,47
8894,2596,14482,18
8895,3599,13384,13
8896,3598,10748,66
8897,1544,11015,82
8898,1445,2774,96
8899,1289,11330,84
8900,558,2980,64
8901,1312,7299,25
8902,4659,9047,9
8903,1011,14828,98
8904,1125,13179,76
8905,2511,14428,69
8906,171,11159,42
8907,2785,6604,69
8908,1293,17047,98
8909,1948,13425,79
8910,2484,3881,71
8911,2122,2564,58
8912,3841,7089,2
8913,4848,7947,4
8914,1398,839,84
8915,4202,5630,94
8916,1004,8233,77
8917,3126,13610,82
8918,2128,5549,36
8919,4811,10818,83
8920,2720,13133,51
8921,2746,16108,65
8922,4965,1138,62
8923,2389,8209,6
8924,3972,5643,96
8925,1585,1724,52
8926,3251,14966,5
8927,1540,15779,6
8928,865,12602,43
8929,4579,4745,17
8930,2538,10241,53
8931,4192,7907,28
8932,4883,15290,82
8933,1249,16142,24
8934,3665,10067,62
8935,4242,9359,67
8936,2072,6268,12
8937,2766,19258,31
8938,563,17899,26
8939,4318,835,50
8940,2281,13453,33
8941,1742,15830,27
8942,3988,16964,72
8943,940,2634,71
8944,2754,17141,84
8945,4218,684,29
8946,665,17006,92
8947,1064,8556,8
8948,2382,7763,12
8949,1095,13691,81
8950,1287,4014,63
8951,4411,6577,37
8952,3354,18278,21
8953,756,2852,30
8954,3082,16216,98
8955,1213,10000,41
8956,4506,15492,61
8957,656,10633,63
8958,3119,6905,73
8959,2404,17374,8
8960,2680,17938,94
8961,151,17585,43
8962,1461,3434,62
8963,1294,14847,39
8964,4119,14002,87
8965,3238,14211,40
8966,1748,14348,71
8967,771,14926,49
8968,877,5195,19
8969,2379,16703,80
8970,3122,16360,91
8971,1960,14597,69
8972,3239,15136,41
8973,1174,9343,32
8974,1816,17300,91
8975,1383,16073,62
8976,4786,6066,56
8977,2086,6499,64
8978,2733,4366,51
8979,1101,9437,98
8980,1146,2502,87
8981,2276,17123,5
8982,2438,18828,6
8983,1955,9547,8
8984,600,16425,60
8985,2333,13207,79
8986,4674,11290,33
8987,2639,15801,34
8988,4708,16096,98
8989,3814,1853,19
8990,2432,10727,57
8991,700,19764,86
8992,4384,16328,59
8993,1088,17563,53
8994,1981,9178,34
8995,4583,13410,46
8996,1854,7364,45
8997,2564,15216,86
8998,2323,18368,3
8999,4582,15650,9
9000,1594,17574,74
9001,952,6625,39
9002,551,9704,54
9003,2424,2847,72
9004,1858,15243,39
9005,4408,4208,75
9006,3453,10614,80
9007,4236,1137,95
9008,4795,6366,22
9009,3438,3508,14
9010,2688,16751,91
9011,1882,6100,4
9012,3620,12149,39
9013,1879,11866,17
9014,3232,12380,20
9015,3673,18283,78
9016,3318,18389,2
9017,3857,8941,45
9018,4116,5820,89
9019,2937,9227,78
9020,2481,12224,52
9021,4339,6943,19
9022,4036,13894,58
9023,4528,7452,20
9024,1519,9149,89
9025,4250,19622,86
9026,1430,3869,50
9027,3017,8483,24
9028,1546,12388,67
9029,1540,6135,9
9030,3844,4569,85
9031,2944,6751,66
9032,4275,12079,82
9033,964,6237,94
9034,571,9939,8
9035,1602,3073,28
9036,4784,625,36
9037,1510,9921,70
9038,3870,11903,37
9039,2005,1806,87
9040,4759,2601,71
9041,4101,15181,97
9042,3604,635,58
9043,3583,7811,56
9044,4662,18343,89
9045,698,1312,59
9046,1091,10630,27
9047,2032,17754,27
9048,2884,15727,45
9049,3141,14260,70
9050,166,9326,66
9051,3498,14439,85
9052,2850,1168,54
9053,569,18177,37
9054,1824,8960,17
9055,4085,9173,75
9056,1731,3890,94
9057,874,9953,62
9058,3112,16404,4
9059,2603,15896,43
9060,1586,4834,28
9061,4119,16785,99
9062,4327,2735,13
9063,1029,5519,57
9064,3112,19461,43
9065,1605,1175,17
9066,4829,19323,6
9067,3044,10373,86
9068,2919,6087,96
9069,1284,6445,61
9070,388,5267,44
9071,1911,7504,15
9072,627,8228,63
9073,1016,7109,36
9074,1808,7631,24
9075,3674,18196,8
9076,3419,4599,54
9077,1506,18538,27
9078,1341,16359,8
9079,3233,16082,11
9080,898,18169,17
9081,1623,12139,90
9082,4207,5680,89
9083,2988,18263,55
9084,2790,16692,89
9085,4191,17529,73
9086,1341,5912,57
9087,790,5152,80
9088,627,7334,50
9089,1595,4951,31
9090,3925,7584,87
9091,2993,13362,47
9092,992,15192,7
9093,486,17248,29
9094,1349,3155,25
9095,2628,7933,23
9096,4603,1814,26
9097,3628,15402,78
9098,997,5772,91
9099,810,718,74
9100,3795,5203,38
9101,2786,16494,65
9102,4612,2039,50
9103,515,13645,72
9104,1571,18486,49
9105,4280,19588,44
9106,4362,5564,86
9107,2531,14288,32
9108,2615,17989,18
9109,1195,12103,12
9110,909,2988,77
9111,3144,19302,95
9112,1092,16911,21
9113,1381,8707,19
9114,4470,13270,96
9115,1873,8477,4
9116,3661,5161,83
9117,3916,5049,77
9118,1856,15529,90
9119,2473,5473,89
9120,2676,8936,31
9121,991,10586,29
9122,4284,18240,90
9123,807,7464,25
9124,2497,15342,81
9125,4582,2245,86
9126,2234,13197,87
9127,2454,4379,3
9128,4635,18999,66
9129,1076,2767,42
9130,834,19151,29
9131,2568,10188,15
9132,2640,15565,70
9133,732,11488,38
9134,4368,4981,85
9135,4199,1429,40
9136,3001,8273,30
9137,1763,3824,48
9138,2115,5087,12
9139,3281,856,40
9140,4163,16287,92
9141,2730,5999,27
9142,3972,4341,63
9143,1154,12622,18
9144,480,13909,86
9145,3182,7559,71
9146,2491,1165,24
9147,1692,10720,37
9148,4361,11274,98
9149,2847,1053,89
9150,2489,14360,2
9151,3653,7545,1
9152,3127,9880,4
9153,1307,649,60
9154,3953,16873,19
9155,644,13843,75
9156,3181,3353,37
9157,3763,10628,79
9158,2339,13080,35
9159,2467,15754,45
9160,3873,3236,92
9161,2727,1456,98
9162,4031,11940,36
9163,2574,5680,53
9164,3230,9107,20
9165,3607,12146,20
9166,196,19529,91
9167,3958,14842,69
9168,2808,5513,83
9169,3436,584,59
9170,556,2435,35
9171,4468,10108,76
9172,3087,9762,10
9173,4188,12104,87
9174,3984,10213,82
9175,1131,18385,86
9176,307,2973,30
9177,2037,1235,36
9178,1246,3338,59
9179,4399,3062,60
9180,2664,13940,66
9181,542,4406,97
9182,4884,1772,28
9183,932,5336,66
9184,1561,2362,78
9185,3616,4726,70
9186,1259,13110,66
9187,486,9514,15
9188,2141,17426,44
9189,2653,6709,33
9190,1818,19649,83
9191,4875,10770,43
9192,4150,17768,96
9193,3509,4149,77
9194,789,14626,41
9195,1269,16573,34
9196,1052,4166,74
9197,4979,13857,83
9198,4690,15948,29
9199,3596,10413,52
9200,4017,9066,57
9201,4942,16105,27
9202,2584,1057,14
9203,1954,9972,37
9204,3539,12115,49
9205,3331,6540,12
9206,2697,14384,34
9207,4083,1628,23
9208,2291,18244,64
9209,2735,9792,87
9210,756,5849,90
9211,3912,19509,17
9212,3440,12819,57
9213,4011,10323,25
9214,1896,557,28
9215,4463,9003,71
9216,1862,10693,43
9217,4572,19621,89
9218,3385,5993,4
9219,1685,4377,32
9220,3663,2782,4
9221,2540,11875,35
9222,4684,1931,76
9223,4917,13026,80
9224,3200,2275,12
9225,3344,11851,24
9226,1140,15139,57
9227,3227,4885,1
9228,2373,15703,87
9229,3729,4474,35
9230,2214,6405,24
9231,1777,4965,33
9232,3194,7445,11
9233,1098,11558,18
9234,2384,13136,93
9235,1689,2802,36
9236,1261,5466,0
9237,2620,13947,59
9238,3955,18926,66
9239,4748,14662,48
9240,794,16558,89
9241,4512,9214,78
9242,4963,11399,45
9243,3898,3498,47
9244,3783,1409,91
9245,2071,13229,67
9246,1603,2380,18
9247,3349,12997,87
9248,4318,19444,39
9249,3342,8027,5
9250,1968,6196,79
9251,1771,3572,95
9252,1182,12518,93
9253,1828,4976,62
9254,3951,11567,34
9255,2242,4989,71
9256,1248,16719,60
9257,353,14867,4
9258,4202,7355,36
9259,3642,3597,75
9260,2875,12317,88
9261,4737,1584,96
9262,3433,1052,87
9263,4284,1653,10
9264,3379,19129,98
9265,4408,18570,39
9266,2981,17577,64
9267,365,9189,7
9268,2440,13983,86
9269,3248,15534,83
9270,3459,12659,95
9271,1104,1305,10
9272,2194,1420,70
9273,4817,13662,57
9274,3371,1943,93
9275,4622,7548,47
9276,309,14207,12
9277,987,18429,59
9278,253,1710,48
9279,3693,16504,66
9280,514,10772,6
9281,3524,6712,76
9282,1384,10840,24
9283,3248,10200,22
9284,868,17797,50
9285,1082,19664,46
9286,3302,9081,96
9287,4774,13545,4
9288,3626,3070,95
9289,2887,3279,93
9290,2310,18860,94
9291,1138,12128,12
9292,4032,17678,41
9293,641,2222,4
9294,458,14385,22
9295,949,17782,61
9296,4622,602,0
9297,2644,13762,73
9298,4681,7953,90
9299,1931,10139,53
9300,1572,12906,71
9301,1536,18916,2
9302,429,12724,82
9303,4454,6672,63
9304,4338,11752,50
9305,4108,18418,1
9306,4822,7697,48
9307,1488,14177,30
9308,4285,11539,73
9309,819,5070,79
9310,3335,7206,83
9311,4676,12155,2
9312,2231,934,34
9313,1200,15639,97
9314,772,9949,84
9315,616,9622,35
9316,2632,14103,63
9317,3770,11491,31
9318,881,14359,17
9319,3623,16071,33
9320,3658,6961,55
9321,2486,6496,66
9322,4882,5352,52
9323,1689,3012,66
9324,1601,15946,90
9325,3894,1763,65
9326,4418,3247,63
9327,3180,15916,66
9328,1176,7780,80
9329,1200,11474,38
9330,602,17977,37
9331,1439,11478,39
9332,3985,11507,18
9333,723,4263,82
9334,1986,12727,4
9335,3450,13531,68
9336,1150,11015,13
9337,3872,732,90
9338,4016,18985,48
9339,4118,13044,63
9340,1429,2528,99
9341,4214,18813,56
9342,3467,16522,34
9343,4051,10150,84
9344,2597,18861,4
9345,1673,2913,87
9346,2734,8526,38
9347,2868,5918,23
9348,1311,10452,39
9349,875,4097,49
9350,1260,18262,76
9351,2483,1120,57
9352,2754,1429,0
9353,3640,15955,42
9354,4797,15405,38
9355,4735,1474,9
9356,1195,13179,1
9357,123,18573,62
9358,4819,5171,15
9359,3656,14099,36
9360,1179,13310,15
9361,4418,9417,86
9362,278,8853,89
9363,2947,8284,79
9364,2060,14725,26
9365,1573,1158,62
9366,4988,3397,93
9367,1312,12791,63
9368,909,19426,96
9369,519,14072,31
9370,3759,3705,8
9371,3916,4544,10
9372,1378,3933,69
9373,2623,7211,29
9374,1540,7884,14
9375,1440,17761,58
9376,2321,17975,47
9377,2492,3559,93
9378,1461,16415,81
9379,691,8013,75
9380,626,14365,59
9381,2603,2174,67
9382,1392,10300,56
9383,1754,19710,63
9384,287,19936,53
9385,2858,14478,79
9386,628,17197,86
9387,533,17267,74
9388,3612,6384,53
9389,1904,18696,58
9390,402,19208,87
9391,4282,13883,85
9392,537,5748,38
9393,2688,3929,14
9394,932,17111,78
9395,896,10756,73
9396,659,8703,27
9397,3688,8265,35
9398,861,2022,53
9399,3674,1191,16
9400,3885,2239,99
9401,2614,2025,85
9402,784,16953,86
9403,4333,6751,92
9404,677,10940,21
9405,4905,14360,74
9406,327,8149,35
9407,2428,1787,28
9408,2831,13693,54
9409,927,9267,41
9410,530,16413,31
9411,1163,16129,13
9412,1809,5454,17
9413,1334,1244,37
9414,401,11219,33
9415,1520,12902,44
9416,4728,5076,86
9417,868,9716,31
9418,1504,16863,66
9419,543,17825,62
9420,3204,5550,54
9421,4455,14448,42
9422,3405,17651,21
9423,1638,2938,86
9424,4030,10882,67
9425,1431,15163,76
9426,169,14569,95
9427,3535,9319,28
9428,580,17260,39
9429,4194,12578,44
9430,3596,16973,9
9431,2893,11547,76
9432,2992,9757,44
9433,1298,14305,16
9434,2472,16712,1
9435,1992,10796,16
9436,1983,15070,89
9437,897,3155,37
9438,117,15227,36
9439,143,18399,62
9440,254,3517,4
9441,3548,14642,24
9442,4938,7843,72
9443,4180,12839,91
9444,1525,2073,21
9445,4420,6097,92
9446,4412,4426,62
9447,3739,10744,34
9448,4226,4296,54
9449,1992,9323,19
9450,997,10553,4
9451,3524,18116,38
9452,4640,19148,62
9453,1358,18931,31
9454,2115,1035,62
9455,4933,16201,73
9456,1802,8384,39
9457,973,12225,16
9458,665,7381,78
9459,2118,13517,72
9460,1985,19981,31
9461,2223,9967,22
9462,4742,3573,74
9463,2414,16463,59
9464,4512,1525,76
9465,3983,2551,81
9466,3292,4121,55
9467,1959,14905,8
9468,124,4903,68
9469,3603,3823,61
9470,4355,5517,63
9471,1237,6935,21
9472,1289,19855,31
9473,4898,15992,46
9474,4196,13670,1
9475,3257,6316,84
9476,2467,5104,91
9477,4577,3924,51
9478,1841,15128,87
9479,3788,12361,87
9480,3846,13001,13
9481,997,3312,36
9482,4123,544,26
9483,816,17517,23
9484,4067,9902,63
9485,4121,19652,69
9486,3315,9285,25
9487,490,15081,53
9488,3984,2426,14
9489,1799,1356,28
9490,3137,6488,99
9491,332,9243,73
9492,2026,4638,27
9493,3231,11580,58
9494,3406,16582,72
9495,2824,15370,20
9496,4901,1106,9
9497,333,9363,3
9498,1491,5522,61
9499,2992,16900,3
9500,1355,19757,5
9501,2638,5649,89
9502,3790,5811,79
9503,989,2984,71
9504,4787,15512,91
9505,845,16333,15
9506,1819,11541,37
9507,527,4307,48
9508,831,3673,60
9509,899,18357,64
9510,4397,14712,82
9511,935,10699,49
9512,234,2912,16
9513,2638,16593,27
9514,3818,19035,43
9515,140,3682,11
9516,3467,1514,69
9517,2515,18488,70
9518,2140,17753,71
9519,4439,7413,2
9520,3049,3227,48
9521,4361,3352,20
9522,3566,9577,7
9523,3188,19492,63
9524,4923,1773,91
9525,1215,8149,58
9526,4678,2455,29
9527,2690,9278,31
9528,3673,5049,74
9529,3078,16363,19
9530,2547,12309,15
9531,1330,8802,24
9532,2766,8600,59
9533,4954,3411,44
9534,4358,12591,8
9535,2694,9599,50
9536,3530,6163,60
9537,3017,12381,39
9538,3052,14868,60
9539,2095,17438,66
9540,3991,8798,79
9541,406,3836,75
9542,1462,6869,14
9543,2202,3034,52
9544,3130,2726,3
9545,432,10085,22
9546,2852,666,26
9547,342,11402,36
9548,1984,4124,76
9549,1532,19231,42
9550,2650,18288,36
9551,402,10217,84
9552,4430,13101,28
9553,3209,13603,28
9554,2286,13530,48
9555,4390,3274,74
9556,1650,9517,50
9557,1892,10650,49
9558,746,4239,27
9559,4756,15411,73
9560,812,4964,4
9561,4608,12881,55
9562,637,14246,63
9563,334,4594,88
9564,2496,3430,96
9565,1604,1263,16
9566,1474,12052,96
9567,4611,3950,88
9568,2009,14602,96
9569,1015,2361,54
9570,4058,11306,8
9571,180,13783,90
9572,2183,16993,88
9573,2788,12936,67
9574,1790,9390,72
9575,856,15852,78
9576,2770,6029,15
9577,3851,16343,15
9578,3652,8799,12
9579,567,9080,77
9580,1594,9116,85
9581,1119,19378,84
9582,1001,11657,72
9583,772,10691,62
9584,538,12267,40
9585,4322,18411,52
9586,2176,2526,67
9587,544,11458,73
9588,1065,2355,98
9589,3890,15563,8
9590,563,15415,50
9591,2298,18481,47
9592,2387,17732,79
9593,3865,6458,48
9594,3276,15205,17
9595,4108,10608,9
9596,3604,18802,84
9597,1012,6261,53
9598,596,1188,78
9599,1563,6806,14
9600,4353,5572,10
9601,4367,18239,39
9602,593,18571,46
9603,1526,11409,19
9604,1792,13213,97
9605,1893,13114,21
9606,2823,9821,47
9607,758,6586,81
9608,4861,13231,15
9609,4562,13841,4
9610,649,7167,64
9611,742,13476,82
9612,4450,17874,73
9613,307,12833,20
9614,2597,5790,60
9615,4290,13544,76
9616,1983,18260,54
9617,2986,14037,23
9618,577,16169,22
9619,861,16840,86
9620,289,16455,10
9621,855,3387,46
9622,1546,16294,1
9623,1763,15060,69
9624,1935,1840,52
9625,4328,12429,10
9626,4250,594,14
9627,4160,13340,72
9628,4705,19576,11
9629,4865,16256,35
9630,3712,8626,91
9631,1789,18381,22
9632,1416,11423,26
9633,4929,7553,87
9634,3286,15672,13
9635,4120,11435,53
9636,4454,12967,98
9637,1245,11573,26
9638,4494,8191,20
9639,660,14270,48
9640,2012,16188,61
9641,1964,701,76
9642,396,18382,71
9643,2509,14329,43
9644,2736,3586,43
9645,1561,11805,97
9646,4392,3090,60
9647,2368,7625,41
9648,1094,8360,22
9649,107,5908,72
9650,2691,2448,0
9651,2615,4463,35
9652,4515,1193,54
9653,1517,5863,15
9654,2416,12625,88
9655,4032,12424,17
9656,1387,6387,97
9657,2944,11351,37
9658,1218,8234,66
9659,652,10413,19
9660,760,16691,18
9661,815,5793,12
9662,3685,14345,16
9663,3861,14320,77
9664,2629,2791,29
9665,4070,14895,85
9666,3507,12891,42
9667,1558,3198,47
9668,3367,12066,42
9669,954,9702,92
9670,4860,14555,65
9671,3637,1541,52
9672,1997,18441,71
9673,372,18091,77
9674,4187,10372,33
9675,1372,4121,76
9676,4474,3852,73
9677,4119,18562,71
9678,915,11437,70
9679,4471,15102,12
9680,1022,9472,89
9681,4837,1445,55
9682,4700,8473,58
9683,4967,14618,31
9684,1364,11790,82
9685,3824,16883,78
9686,2887,19868,53
9687,2822,19474,1
9688,4323,10866,36
9689,2650,2297,82
9690,3049,11748,96
9691,1773,2757,32
9692,4687,2697,0
9693,3192,8722,27
9694,2938,14652,16
9695,1766,3412,56
9696,4611,11504,69
9697,2295,9374,51
9698,1484,15916,43
9699,4503,6652,83
9700,4054,7672,46
9701,2999,19778,12
9702,160,3685,75
9703,4047,19616,29
9704,2390,9661,84
9705,572,16265,65
9706,1058,17967,52
9707,632,5362,17
9708,593,3570,27
9709,181,12440,3
9710,3070,9063,41
9711,111,15431,5
9712,4644,17085,8
9713,861,16972,19
9714,3285,15272,93
9715,125,14955,37
9716,1906,6799,67
9717,4257,10688,49
9718,4424,13186,59
9719,4802,14511,12
9720,3759,18438,98
9721,1625,13374,93
9722,860,13941,41
9723,694,554,67
9724,1155,4531,24
9725,1954,9815,30
9726,3183,2052,11
9727,4016,8295,63
9728,3775,5771,78
9729,2148,15165,60
9730,1558,615,52
9731,1319,4113,25
9732,4328,6872,60
9733,4281,16630,9
9734,1599,4337,11
9735,1930,4033,21
9736,3495,10110,52
9737,1303,11608,20
9738,4370,6331,34
9739,2910,1794,70
9740,3192,16163,81
9741,3144,8050,26
9742,4773,18959,59
9743,3614,14330,98
9744,1898,13531,46
9745,2675,12369,65
9746,244,6317,95
9747,4957,18662,14
9748,4026,13367,23
9749,1477,12586,83
9750,3246,11190,9
9751,1925,17257,87
9752,893,15270,23
9753,1701,14829,87
9754,4514,10957,56
9755,1210,10534,33
9756,4153,18457,40
9757,4893,17671,39
9758,4037,2045,10
9759,4063,13859,89
9760,882,13646,0
9761,1216,13998,29
9762,1850,13671,42
9763,2676,14702,81
9764,4127,4874,25
9765,3436,10349,52
9766,4487,17490,46
9767,1587,13836,8
9768,3975,3076,8
9769,3731,5551,0
9770,4292,17206,70
9771,4058,10568,43
9772,3497,17467,58
9773,173,11501,55
9774,1459,9347,50
9775,1191,5381,15
9776,4953,8914,37
9777,2041,19006,10
9778,3248,8199,24
9779,4403,16545,92
9780,1344,19104,82
9781,1385,5623,81
9782,4605,16711,58
9783,3136,4050,28
9784,870,11134,79
9785,1943,12677,39
9786,173,666,7
9787,1760,8809,97
9788,4449,10501,5
9789,919,2706,44
9790,3918,1750,52
9791,431,5058,93
9792,1521,10363,97
9793,3755,2651,20
9794,1791,5577,56
9795,4650,16052,75
9796,4508,2797,5
9797,327,9728,62
9798,2981,3114,5
9799,2965,2379,52
9800,2675,1120,3
9801,4622,8762,8
9802,564,18687,68
9803,377,2425,73
9804,4214,17921,71
9805,165,11053,86
9806,4362,10130,3
9807,502,12503,57
9808,4083,9176,36
9809,4604,5398,70
9810,3578,15101,5
9811,3544,13636,50
9812,4792,15078,78
9813,4519,6621,98
9814,3139,6289,49
9815,1537,16810,95
9816,528,18234,13
9817,2782,13634,98
9818,2877,6985,10
9819,3478,10480,9
9820,492,4125,60
9821,4641,12012,80
9822,441,9451,12
9823,232,8617,33
9824,364,9489,59
9825,4288,17415,50
9826,1785,12108,4
9827,1534,1098,73
9828,1760,7928,31
9829,3917,5404,11
9830,2454,3409,51
9831,365,14051,12
9832,4841,17562,84
9833,1236,9422,53
9834,4649,2525,96
9835,1490,13720,53
9836,1212,13690,40
9837,2334,3266,47
9838,2966,18982,50
9839,3168,891,46
9840,2279,11435,49
9841,734,4284,95
9842,3731,18569,75
9843,1499,3414,45
9844,4886,13743,98
9845,2839,12782,99
9846,3270,13465,37
9847,1965,12005,91
9848,2055,5451,12
9849,4777,8155,75
9850,2318,5110,21
9851,1489,17968,1
9852,4979,8083,92
9853,3230,18201,76
9854,4376,7380,98
9855,4214,2849,12
9856,1349,19577,56
9857,3266,7708,33
9858,1345,14220,18
9859,153,7381,8
9860,3010,4222,94
9861,2496,15832,32
9862,542,7724,26
9863,4775,13729,44
9864,3711,8302,1
9865,4477,11939,78
9866,2507,3634,82
9867,922,3098,56
9868,3802,4552,94
9869,3039,13241,56
9870,4836,4324,15
9871,1131,4020,78
9872,2116,1749,5
9873,662,16065,13
9874,2638,18958,26
9875,440,19388,37
9876,4667,13497,18
9877,3875,2514,36
9878,2396,5444,3
9879,334,1448,57
9880,1216,16990,89
9881,2008,11183,8
9882,1517,14512,39
9883,1391,5192,14
9884,3588,3740,3
9885,4827,10262,89
9886,3754,14231,51
9887,628,18518,17
9888,3424,10630,52
9889,2080,18416,58
9890,3039,8108,98
9891,1429,12909,53
9892,1333,18324,40
9893,1853,12089,59
9894,2900,12937,92
9895,3033,18499,87
9896,2859,10205,3
9897,2875,15876,84
9898,3587,19482,38
9899,3950,12111,6
9900,2627,8090,22
9901,990,19211,84
9902,2165,7065,62
9903,1288,18860,64
9904,4397,2335,40
9905,840,17238,88
9906,1469,10297,94
9907,1489,3695,43
9908,2100,14368,44
9909,1571,9679,68
9910,1636,8845,94
9911,418,1406,50
9912,2364,12455,64
9913,1994,16268,53
9914,3811,7698,55
9915,4919,2120,93
9916,2922,12320,81
9917,4608,12266,71
9918,1375,9023,89
9919,3183,4838,39
9920,500,16411,57
9921,823,17313,14
9922,2429,5801,18
9923,1235,15644,9
9924,2870,14284,87
9925,4946,2923,15
9926,367,8772,42
9927,669,2073,30
9928,2656,17303,15
9929,2073,966,79
9930,645,16287,27
9931,2922,5676,61
9932,4560,3893,19
9933,4742,10257,34
9934,370,15664,58
9935,838,12722,8
9936,1357,18919,9
9937,158,18516,44
9938,4281,18868,81
9939,4958,503,14
9940,489,7977,29
9941,818,6498,47
9942,4344,1102,95
9943,4778,7756,39
9944,220,11059,90
9945,2752,14186,90
9946,2403,14473,82
9947,4961,7214,73
9948,3011,8876,43
9949,899,12201,45
9950,3480,15391,5
9951,2206,3751,23
9952,1209,8644,72
9953,1350,16938,90
9954,2740,10416,6
9955,1749,3410,5
9956,1445,18754,32
9957,3056,11982,84
9958,2546,3848,37
9959,3464,18485,43
9960,584,6330,16
9961,902,12029,30
9962,1815,8620,36
9963,2015,18974,10
9964,3583,5980,91
9965,1857,9943,4
9966,1909,6870,63
9967,3107,670,75
9968,3325,3309,2
9969,3595,7493,55
9970,2420,12446,62
9971,1770,4491,37
9972,4715,1326,53
9973,1251,10357,1
9974,4847,17013,89
9975,2323,18301,1
9976,2767,7298,11
9977,310,18291,39
9978,2594,5636,1
9979,4781,17921,79
9980,4362,12991,93
9981,2607,8046,56
9982,3063,6403,46
9983,3528,14355,35
9984,3475,16906,3
9985,4055,15449,74
9986,3805,10325,23
9987,3505,6787,81
9988,4138,12693,90
9989,1152,1905,61
9990,813,10170,1
9991,2988,18078,14
9992,787,9267,74
9993,429,8423,90
9994,1846,2106,48
9995,1307,9143,86
9996,2242,8816,34
9997,884,12146,93
9998,2796,11056,46
9999,3920,10558,23
10000,3818,6750,82
