TICKET MEDIO,GASTO MENSAL,SCORE SERASA,cluster
1091,10630,27,g2
2032,17754,27,g1
2884,15727,45,g1
3141,14260,70,g1
166,9326,66,g2
3498,14439,85,g1
2850,1168,54,g3
569,18177,37,g2
1824,8960,17,g2
4085,9173,75,g3
1731,3890,94,g3
874,9953,62,g2
3112,16404,4,g1
2603,15896,43,g1
1586,4834,28,g2
4119,16785,99,g1
4327,2735,13,g3
1029,5519,57,g2
3112,19461,43,g1
1605,1175,17,g3
4829,19323,6,g1
3044,10373,86,g3
2919,6087,96,g3
1284,6445,61,g2
388,5267,44,g2
1911,7504,15,g2
627,8228,63,g2
1016,7109,36,g2
1808,7631,24,g2
3674,18196,8,g1
3419,4599,54,g3
1506,18538,27,g2
1341,16359,8,g2
3233,16082,11,g1
898,18169,17,g2
1623,12139,90,g2
4207,5680,89,g3
2988,18263,55,g1
2790,16692,89,g1
4191,17529,73,g1
1341,5912,57,g2
790,5152,80,g2
627,7334,50,g2
1595,4951,31,g2
3925,7584,87,g3
2993,13362,47,g1
992,15192,7,g2
486,17248,29,g2
1349,3155,25,g2
2628,7933,23,g3
4603,1814,26,g3
3628,15402,78,g1
997,5772,91,g2
810,718,74,g2
3795,5203,38,g3
2786,16494,65,g1
4612,2039,50,g3
515,13645,72,g2
1571,18486,49,g2
4280,19588,44,g1
4362,5564,86,g3
2531,14288,32,g1
2615,17989,18,g1
1195,12103,12,g2
909,2988,77,g2
3144,19302,95,g1
1092,16911,21,g2
1381,8707,19,g2
4470,13270,96,g1
1873,8477,4,g2
3661,5161,83,g3
3916,5049,77,g3
1856,15529,90,g2
2473,5473,89,g3
2676,8936,31,g3
991,10586,29,g2
4284,18240,90,g1
807,7464,25,g2
2497,15342,81,g1
4582,2245,86,g3
2234,13197,87,g2
2454,4379,3,g3
4635,18999,66,g1
1076,2767,42,g2
834,19151,29,g2
2568,10188,15,g2
2640,15565,70,g1
732,11488,38,g2
4368,4981,85,g3
4199,1429,40,g3
3001,8273,30,g3
1763,3824,48,g3
2115,5087,12,g3
3281,856,40,g3
4163,16287,92,g1
2730,5999,27,g3
3972,4341,63,g3
1154,12622,18,g2
480,13909,86,g2
3182,7559,71,g3
2491,1165,24,g3
1692,10720,37,g2
4361,11274,98,g1
2847,1053,89,g3
2489,14360,2,g1
3653,7545,1,g3
3127,9880,4,g3
1307,649,60,g3
3953,16873,19,g1
644,13843,75,g2
3181,3353,37,g3
3763,10628,79,g1
2339,13080,35,g1
2467,15754,45,g1
3873,3236,92,g3
2727,1456,98,g3
4031,11940,36,g1
2574,5680,53,g3
3230,9107,20,g3
3607,12146,20,g1
196,19529,91,g2
3958,14842,69,g1
2808,5513,83,g3
3436,584,59,g3
556,2435,35,g2
4468,10108,76,g1
3087,9762,10,g3
4188,12104,87,g1
3984,10213,82,g1
1131,18385,86,g2
307,2973,30,g2
2037,1235,36,g3
1246,3338,59,g2
4399,3062,60,g3
2664,13940,66,g1
542,4406,97,g2
4884,1772,28,g3
932,5336,66,g2
1561,2362,78,g3
3616,4726,70,g3
1259,13110,66,g2
486,9514,15,g2
2141,17426,44,g1
2653,6709,33,g3
1818,19649,83,g1
4875,10770,43,g1
4150,17768,96,g1
3509,4149,77,g3
789,14626,41,g2
1269,16573,34,g2
1052,4166,74,g2
4979,13857,83,g1
4690,15948,29,g1
3596,10413,52,g1
4017,9066,57,g3
4942,16105,27,g1
2584,1057,14,g3
1954,9972,37,g2
3539,12115,49,g1
3331,6540,12,g3
2697,14384,34,g1
4083,1628,23,g3
2291,18244,64,g1
2735,9792,87,g3
756,5849,90,g2
3912,19509,17,g1
3440,12819,57,g1
4011,10323,25,g1
1896,557,28,g3
4463,9003,71,g3
1862,10693,43,g2
4572,19621,89,g1
3385,5993,4,g3
1685,4377,32,g3
3663,2782,4,g3
2540,11875,35,g1
4684,1931,76,g3
4917,13026,80,g1
3200,2275,12,g3
3344,11851,24,g1
1140,15139,57,g2
3227,4885,1,g3
2373,15703,87,g1
3729,4474,35,g3
2214,6405,24,g3
1777,4965,33,g3
3194,7445,11,g3
1098,11558,18,g2
2384,13136,93,g1
1689,2802,36,g3
1261,5466,0,g2
2620,13947,59,g1
3955,18926,66,g1
4748,14662,48,g1
794,16558,89,g2
4512,9214,78,g3
4963,11399,45,g1
3898,3498,47,g3
3783,1409,91,g3
2071,13229,67,g2
1603,2380,18,g3
3349,12997,87,g1
4318,19444,39,g1
3342,8027,5,g3
1968,6196,79,g3
1771,3572,95,g3
1182,12518,93,g2
1828,4976,62,g3
3951,11567,34,g1
2242,4989,71,g3
1248,16719,60,g2
353,14867,4,g2
4202,7355,36,g3
3642,3597,75,g3
2875,12317,88,g1
4737,1584,96,g3
3433,1052,87,g3
4284,1653,10,g3
3379,19129,98,g1
4408,18570,39,g1
2981,17577,64,g1
365,9189,7,g2
2440,13983,86,g1
3248,15534,83,g1
3459,12659,95,g1
1104,1305,10,g2
2194,1420,70,g3
4817,13662,57,g1
3371,1943,93,g3
4622,7548,47,g3
309,14207,12,g2
987,18429,59,g2
253,1710,48,g2
3693,16504,66,g1
514,10772,6,g2
3524,6712,76,g3
1384,10840,24,g2
3248,10200,22,g1
868,17797,50,g2
1082,19664,46,g2
3302,9081,96,g3
4774,13545,4,g1
3626,3070,95,g3
2887,3279,93,g3
2310,18860,94,g1
1138,12128,12,g2
4032,17678,41,g1
641,2222,4,g2
458,14385,22,g2
949,17782,61,g2
4622,602,0,g3
2644,13762,73,g1
4681,7953,90,g3
1931,10139,53,g2
1572,12906,71,g2
1536,18916,2,g2
429,12724,82,g2
4454,6672,63,g3
4338,11752,50,g1
4108,18418,1,g1
4822,7697,48,g3
1488,14177,30,g2
4285,11539,73,g1
819,5070,79,g2
3335,7206,83,g3
4676,12155,2,g1
2231,934,34,g3
1200,15639,97,g2
772,9949,84,g2
616,9622,35,g2
2632,14103,63,g1
3770,11491,31,g1
881,14359,17,g2
3623,16071,33,g1
3658,6961,55,g3
2486,6496,66,g3
4882,5352,52,g3
1689,3012,66,g3
1601,15946,90,g2
3894,1763,65,g3
4418,3247,63,g3
3180,15916,66,g1
1176,7780,80,g2
1200,11474,38,g2
602,17977,37,g2
1439,11478,39,g2
3985,11507,18,g1
723,4263,82,g2
1986,12727,4,g2
3450,13531,68,g1
1150,11015,13,g2
3872,732,90,g3
4016,18985,48,g1
4118,13044,63,g1
1429,2528,99,g3
4214,18813,56,g1
3467,16522,34,g1
4051,10150,84,g1
2597,18861,4,g1
1673,2913,87,g3
2734,8526,38,g3
2868,5918,23,g3
1311,10452,39,g2
875,4097,49,g2
1260,18262,76,g2
2483,1120,57,g3
2754,1429,0,g3
3640,15955,42,g1
4797,15405,38,g1
4735,1474,9,g3
1195,13179,1,g2
123,18573,62,g2
4819,5171,15,g3
3656,14099,36,g1
1179,13310,15,g2
4418,9417,86,g3
278,8853,89,g2
2947,8284,79,g3
2060,14725,26,g2
1573,1158,62,g3
4988,3397,93,g3
1312,12791,63,g2
909,19426,96,g2
519,14072,31,g2
3759,3705,8,g3
3916,4544,10,g3
1378,3933,69,g2
2623,7211,29,g3
1540,7884,14,g2
1440,17761,58,g2
2321,17975,47,g1
2492,3559,93,g3
1461,16415,81,g2
691,8013,75,g2
626,14365,59,g2
2603,2174,67,g3
1392,10300,56,g2
1754,19710,63,g1
287,19936,53,g2
2858,14478,79,g1
628,17197,86,g2
533,17267,74,g2
3612,6384,53,g3
1904,18696,58,g1
402,19208,87,g2
4282,13883,85,g1
537,5748,38,g2
2688,3929,14,g3
932,17111,78,g2
896,10756,73,g2
659,8703,27,g2
3688,8265,35,g3
861,2022,53,g2
3674,1191,16,g3
3885,2239,99,g3
2614,2025,85,g3
784,16953,86,g2
4333,6751,92,g3
677,10940,21,g2
4905,14360,74,g1
327,8149,35,g2
2428,1787,28,g3
2831,13693,54,g1
927,9267,41,g2
530,16413,31,g2
1163,16129,13,g2
1809,5454,17,g2
1334,1244,37,g3
401,11219,33,g2
1520,12902,44,g2
4728,5076,86,g3
868,9716,31,g2
1504,16863,66,g2
543,17825,62,g2
3204,5550,54,g3
4455,14448,42,g1
3405,17651,21,g1
1638,2938,86,g3
4030,10882,67,g1
1431,15163,76,g2
169,14569,95,g2
3535,9319,28,g3
580,17260,39,g2
4194,12578,44,g1
3596,16973,9,g1
2893,11547,76,g1
2992,9757,44,g3
1298,14305,16,g2
2472,16712,1,g1
1992,10796,16,g2
1983,15070,89,g2
897,3155,37,g2
117,15227,36,g2
143,18399,62,g2
254,3517,4,g2
3548,14642,24,g1
4938,7843,72,g3
4180,12839,91,g1
1525,2073,21,g3
4420,6097,92,g3
4412,4426,62,g3
3739,10744,34,g1
4226,4296,54,g3
1992,9323,19,g2
997,10553,4,g2
3524,18116,38,g1
4640,19148,62,g1
1358,18931,31,g2
2115,1035,62,g3
4933,16201,73,g1
1802,8384,39,g2
973,12225,16,g2
665,7381,78,g2
2118,13517,72,g2
1985,19981,31,g1
2223,9967,22,g2
4742,3573,74,g3
2414,16463,59,g1
4512,1525,76,g3
3983,2551,81,g3
3292,4121,55,g3
1959,14905,8,g2
124,4903,68,g2
3603,3823,61,g3
4355,5517,63,g3
1237,6935,21,g2
1289,19855,31,g2
4898,15992,46,g1
4196,13670,1,g1
3257,6316,84,g3
2467,5104,91,g3
4577,3924,51,g3
1841,15128,87,g2
3788,12361,87,g1
3846,13001,13,g1
997,3312,36,g2
4123,544,26,g3
816,17517,23,g2
4067,9902,63,g3
4121,19652,69,g1
3315,9285,25,g3
490,15081,53,g2
3984,2426,14,g3
1799,1356,28,g3
3137,6488,99,g3
332,9243,73,g2
2026,4638,27,g3
3231,11580,58,g1
3406,16582,72,g1
2824,15370,20,g1
4901,1106,9,g3
333,9363,3,g2
1491,5522,61,g2
2992,16900,3,g1
1355,19757,5,g2
2638,5649,89,g3
3790,5811,79,g3
989,2984,71,g2
4787,15512,91,g1
845,16333,15,g2
1819,11541,37,g2
527,4307,48,g2
831,3673,60,g2
899,18357,64,g2
4397,14712,82,g1
935,10699,49,g2
234,2912,16,g2
2638,16593,27,g1
3818,19035,43,g1
140,3682,11,g2
3467,1514,69,g3
2515,18488,70,g1
2140,17753,71,g1
4439,7413,2,g3
3049,3227,48,g3
4361,3352,20,g3
3566,9577,7,g3
3188,19492,63,g1
4923,1773,91,g3
1215,8149,58,g2
4678,2455,29,g3
2690,9278,31,g3
3673,5049,74,g3
3078,16363,19,g1
2547,12309,15,g1
1330,8802,24,g2
2766,8600,59,g3
4954,3411,44,g3
4358,12591,8,g1
2694,9599,50,g3
3530,6163,60,g3
3017,12381,39,g1
3052,14868,60,g1
2095,17438,66,g1
3991,8798,79,g3
406,3836,75,g2
1462,6869,14,g2
2202,3034,52,g3
3130,2726,3,g3
432,10085,22,g2
2852,666,26,g3
342,11402,36,g2
1984,4124,76,g3
1532,19231,42,g2
2650,18288,36,g1
402,10217,84,g2
4430,13101,28,g1
3209,13603,28,g1
2286,13530,48,g1
4390,3274,74,g3
1650,9517,50,g2
1892,10650,49,g2
746,4239,27,g2
4756,15411,73,g1
812,4964,4,g2
4608,12881,55,g1
637,14246,63,g2
334,4594,88,g2
2496,3430,96,g3
1604,1263,16,g3
1474,12052,96,g2
4611,3950,88,g3
2009,14602,96,g2
1015,2361,54,g2
4058,11306,8,g1
180,13783,90,g2
2183,16993,88,g1
2788,12936,67,g1
1790,9390,72,g2
856,15852,78,g2
2770,6029,15,g3
3851,16343,15,g1
3652,8799,12,g3
567,9080,77,g2
1594,9116,85,g2
1119,19378,84,g2
1001,11657,72,g2
772,10691,62,g2
538,12267,40,g2
4322,18411,52,g1
2176,2526,67,g3
544,11458,73,g2
1065,2355,98,g2
3890,15563,8,g1
563,15415,50,g2
2298,18481,47,g1
2387,17732,79,g1
3865,6458,48,g3
3276,15205,17,g1
4108,10608,9,g1
3604,18802,84,g1
1012,6261,53,g2
596,1188,78,g2
1563,6806,14,g2
4353,5572,10,g3
4367,18239,39,g1
593,18571,46,g2
1526,11409,19,g2
1792,13213,97,g2
1893,13114,21,g2
2823,9821,47,g3
758,6586,81,g2
4861,13231,15,g1
4562,13841,4,g1
649,7167,64,g2
742,13476,82,g2
4450,17874,73,g1
307,12833,20,g2
2597,5790,60,g3
4290,13544,76,g1
1983,18260,54,g1
2986,14037,23,g1
577,16169,22,g2
861,16840,86,g2
289,16455,10,g2
855,3387,46,g2
1546,16294,1,g2
1763,15060,69,g2
1935,1840,52,g3
4328,12429,10,g1
4250,594,14,g3
4160,13340,72,g1
4705,19576,11,g1
4865,16256,35,g1
3712,8626,91,g3
1789,18381,22,g1
1416,11423,26,g2
4929,7553,87,g3
3286,15672,13,g1
4120,11435,53,g1
4454,12967,98,g1
1245,11573,26,g2
4494,8191,20,g3
660,14270,48,g2
2012,16188,61,g1
1964,701,76,g3
396,18382,71,g2
2509,14329,43,g1
2736,3586,43,g3
1561,11805,97,g2
4392,3090,60,g3
2368,7625,41,g3
1094,8360,22,g2
107,5908,72,g2
2691,2448,0,g3
2615,4463,35,g3
4515,1193,54,g3
1517,5863,15,g2
2416,12625,88,g1
4032,12424,17,g1
1387,6387,97,g2
2944,11351,37,g1
1218,8234,66,g2
652,10413,19,g2
760,16691,18,g2
815,5793,12,g2
3685,14345,16,g1
3861,14320,77,g1
2629,2791,29,g3
4070,14895,85,g1
3507,12891,42,g1
1558,3198,47,g3
3367,12066,42,g1
954,9702,92,g2
4860,14555,65,g1
3637,1541,52,g3
1997,18441,71,g1
372,18091,77,g2
4187,10372,33,g1
1372,4121,76,g2
4474,3852,73,g3
4119,18562,71,g1
915,11437,70,g2
4471,15102,12,g1
1022,9472,89,g2
4837,1445,55,g3
4700,8473,58,g3
4967,14618,31,g1
1364,11790,82,g2
3824,16883,78,g1
2887,19868,53,g1
2822,19474,1,g1
4323,10866,36,g1
2650,2297,82,g3
3049,11748,96,g1
1773,2757,32,g3
4687,2697,0,g3
3192,8722,27,g3
2938,14652,16,g1
1766,3412,56,g3
4611,11504,69,g1
2295,9374,51,g2
1484,15916,43,g2
4503,6652,83,g3
4054,7672,46,g3
2999,19778,12,g1
160,3685,75,g2
4047,19616,29,g1
2390,9661,84,g2
572,16265,65,g2
1058,17967,52,g2
632,5362,17,g2
593,3570,27,g2
181,12440,3,g2
3070,9063,41,g3
111,15431,5,g2
4644,17085,8,g1
861,16972,19,g2
3285,15272,93,g1
125,14955,37,g2
1906,6799,67,g2
4257,10688,49,g1
4424,13186,59,g1
4802,14511,12,g1
3759,18438,98,g1
1625,13374,93,g2
860,13941,41,g2
694,554,67,g2
1155,4531,24,g2
1954,9815,30,g2
3183,2052,11,g3
4016,8295,63,g3
3775,5771,78,g3
2148,15165,60,g1
1558,615,52,g3
1319,4113,25,g2
4328,6872,60,g3
4281,16630,9,g1
1599,4337,11,g2
1930,4033,21,g3
3495,10110,52,g3
1303,11608,20,g2
4370,6331,34,g3
2910,1794,70,g3
3192,16163,81,g1
3144,8050,26,g3
4773,18959,59,g1
3614,14330,98,g1
1898,13531,46,g2
2675,12369,65,g1
244,6317,95,g2
4957,18662,14,g1
4026,13367,23,g1
1477,12586,83,g2
3246,11190,9,g1
1925,17257,87,g1
893,15270,23,g2
1701,14829,87,g2
4514,10957,56,g1
1210,10534,33,g2
4153,18457,40,g1
4893,17671,39,g1
4037,2045,10,g3
4063,13859,89,g1
882,13646,0,g2
1216,13998,29,g2
1850,13671,42,g2
2676,14702,81,g1
4127,4874,25,g3
3436,10349,52,g1
4487,17490,46,g1
1587,13836,8,g2
3975,3076,8,g3
3731,5551,0,g3
4292,17206,70,g1
4058,10568,43,g1
3497,17467,58,g1
173,11501,55,g2
1459,9347,50,g2
1191,5381,15,g2
4953,8914,37,g3
2041,19006,10,g1
3248,8199,24,g3
4403,16545,92,g1
1344,19104,82,g2
1385,5623,81,g2
4605,16711,58,g1
3136,4050,28,g3
870,11134,79,g2
1943,12677,39,g2
173,666,7,g2
1760,8809,97,g2
4449,10501,5,g1
919,2706,44,g2
3918,1750,52,g3
431,5058,93,g2
1521,10363,97,g2
3755,2651,20,g3
1791,5577,56,g2
4650,16052,75,g1
4508,2797,5,g3
327,9728,62,g2
2981,3114,5,g3
2965,2379,52,g3
2675,1120,3,g3
4622,8762,8,g3
564,18687,68,g2
377,2425,73,g2
4214,17921,71,g1
165,11053,86,g2
4362,10130,3,g1
502,12503,57,g2
4083,9176,36,g3
4604,5398,70,g3
3578,15101,5,g1
3544,13636,50,g1
4792,15078,78,g1
4519,6621,98,g3
3139,6289,49,g3
1537,16810,95,g2
528,18234,13,g2
2782,13634,98,g1
2877,6985,10,g3
3478,10480,9,g1
492,4125,60,g2
4641,12012,80,g1
441,9451,12,g2
232,8617,33,g2
364,9489,59,g2
4288,17415,50,g1
1785,12108,4,g2
1534,1098,73,g3
1760,7928,31,g2
3917,5404,11,g3
2454,3409,51,g3
365,14051,12,g2
4841,17562,84,g1
1236,9422,53,g2
4649,2525,96,g3
1490,13720,53,g2
1212,13690,40,g2
2334,3266,47,g3
2966,18982,50,g1
3168,891,46,g3
2279,11435,49,g2
734,4284,95,g2
3731,18569,75,g1
1499,3414,45,g3
4886,13743,98,g1
2839,12782,99,g1
3270,13465,37,g1
1965,12005,91,g2
2055,5451,12,g3
4777,8155,75,g3
2318,5110,21,g3
1489,17968,1,g2
4979,8083,92,g3
3230,18201,76,g1
4376,7380,98,g3
4214,2849,12,g3
1349,19577,56,g2
3266,7708,33,g3
1345,14220,18,g2
153,7381,8,g2
3010,4222,94,g3
2496,15832,32,g1
542,7724,26,g2
4775,13729,44,g1
3711,8302,1,g3
4477,11939,78,g1
2507,3634,82,g3
922,3098,56,g2
3802,4552,94,g3
3039,13241,56,g1
4836,4324,15,g3
1131,4020,78,g2
2116,1749,5,g3
662,16065,13,g2
2638,18958,26,g1
440,19388,37,g2
4667,13497,18,g1
3875,2514,36,g3
2396,5444,3,g3
334,1448,57,g2
1216,16990,89,g2
2008,11183,8,g2
1517,14512,39,g2
1391,5192,14,g2
3588,3740,3,g3
4827,10262,89,g1
3754,14231,51,g1
628,18518,17,g2
3424,10630,52,g1
2080,18416,58,g1
3039,8108,98,g3
1429,12909,53,g2
1333,18324,40,g2
1853,12089,59,g2
2900,12937,92,g1
3033,18499,87,g1
2859,10205,3,g1
2875,15876,84,g1
3587,19482,38,g1
3950,12111,6,g1
2627,8090,22,g3
990,19211,84,g2
2165,7065,62,g3
1288,18860,64,g2
4397,2335,40,g3
840,17238,88,g2
1469,10297,94,g2
1489,3695,43,g2
2100,14368,44,g2
1571,9679,68,g2
1636,8845,94,g2
418,1406,50,g2
2364,12455,64,g2
1994,16268,53,g1
3811,7698,55,g3
4919,2120,93,g3
2922,12320,81,g1
4608,12266,71,g1
1375,9023,89,g2
3183,4838,39,g3
500,16411,57,g2
823,17313,14,g2
2429,5801,18,g3
1235,15644,9,g2
2870,14284,87,g1
4946,2923,15,g3
367,8772,42,g2
669,2073,30,g2
2656,17303,15,g1
2073,966,79,g3
645,16287,27,g2
2922,5676,61,g3
4560,3893,19,g3
4742,10257,34,g1
370,15664,58,g2
838,12722,8,g2
1357,18919,9,g2
158,18516,44,g2
4281,18868,81,g1
4958,503,14,g3
489,7977,29,g2
818,6498,47,g2
4344,1102,95,g3
4778,7756,39,g3
220,11059,90,g2
2752,14186,90,g1
2403,14473,82,g1
4961,7214,73,g3
3011,8876,43,g3
899,12201,45,g2
3480,15391,5,g1
2206,3751,23,g3
1209,8644,72,g2
1350,16938,90,g2
2740,10416,6,g1
1749,3410,5,g3
1445,18754,32,g2
3056,11982,84,g1
2546,3848,37,g3
3464,18485,43,g1
584,6330,16,g2
902,12029,30,g2
1815,8620,36,g2
2015,18974,10,g1
3583,5980,91,g3
1857,9943,4,g2
1909,6870,63,g2
3107,670,75,g3
3325,3309,2,g3
3595,7493,55,g3
2420,12446,62,g1
1770,4491,37,g3
4715,1326,53,g3
1251,10357,1,g2
4847,17013,89,g1
2323,18301,1,g1
2767,7298,11,g3
310,18291,39,g2
2594,5636,1,g3
4781,17921,79,g1
4362,12991,93,g1
2607,8046,56,g3
3063,6403,46,g3
3528,14355,35,g1
3475,16906,3,g1
4055,15449,74,g1
3805,10325,23,g1
3505,6787,81,g3
4138,12693,90,g1
1152,1905,61,g2
813,10170,1,g2
2988,18078,14,g1
787,9267,74,g2
429,8423,90,g2
1846,2106,48,g3
1307,9143,86,g2
2242,8816,34,g2
884,12146,93,g2
2796,11056,46,g1
3920,10558,23,g1
3818,6750,82,g3
